"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","X","ORtg","DRtg","fix"
"423",302,"Timofey Mozgov\mozgoti01","C",24,"TOT",45,14,524,6,12.7,0.474,0,0,NA,6,12.7,0.474,3.5,5,0.712,4.4,7.2,11.6,1.4,1.4,2.4,3.4,8.1,15.6,NA,100,108,"timofeymozgov"
"424",304,"Troy Murphy\murphtr01","PF",30,"TOT",35,4,466,4.8,13,0.368,0.6,3.8,0.152,4.2,9.3,0.457,2.3,3.4,0.667,2.5,10.4,12.9,2.6,1.7,0.3,2.3,5.4,12.5,NA,90,104,"troymurphy"
"425",312,"Steve Novak\novakst01","SF",27,"TOT",30,0,215,8.5,16.2,0.522,6.3,11.1,0.565,2.2,5.1,0.429,1.9,1.9,1,1,5.8,6.8,0.7,0.2,1.2,1,3.4,25.2,NA,138,109,"stevenovak"
"426",321,"Larry Owens\owensla01","SF",28,"TOT",12,0,143,5.4,11.5,0.469,2.2,4.7,0.462,3.2,6.8,0.474,1.4,3.2,0.444,0.4,5,5.4,2.9,3.2,1.8,1.8,6.5,14.4,NA,106,106,"larryowens"
"427",327,"Sasha Pavlovic\pavloal01","SG-SF",27,"TOT",31,7,362,4.2,10.5,0.403,1.8,4.5,0.387,2.5,6,0.415,0.9,1.5,0.6,0.1,4.5,4.7,2.3,1.5,1,1.8,5,11.1,NA,92,105,"sashapavlovic"
"428",329,"Kendrick Perkins\perkike01","C",26,"TOT",29,24,742,4.7,9.2,0.515,0,0,NA,4.7,9.2,0.515,2.8,5.1,0.556,4.4,12,16.4,1.8,0.6,1.8,3.9,6.4,12.3,NA,95,103,"kendrickperkins"
"429",333,"Mickael Pietrus\pietrmi01","SG-SF",28,"TOT",57,4,1107,6.7,17,0.392,4,11,0.36,2.7,6,0.45,1.8,2.7,0.684,0.7,5.2,5.9,1.5,1.3,1,1.8,4.7,19.1,NA,101,108,"mickaelpietrus"
"430",337,"Leon Powe\powele01","C-PF",27,"TOT",30,3,328,9.3,18.8,0.496,0,0.3,0,9.3,18.5,0.504,6.3,11.4,0.556,3.8,6.2,10,1.1,1.6,0.6,1.9,7,25,NA,107,110,"leonpowe"
"431",342,"Joel Przybilla\przybjo01","C",31,"TOT",36,9,519,2.6,4.6,0.568,0,0,NA,2.6,4.6,0.568,1.5,2.8,0.519,3.9,11.3,15.2,1.4,0.5,1.6,3,8.3,6.7,NA,94,106,"joelprzybilla"
"432",345,"Anthony Randolph\randoan01","C-PF",21,"TOT",40,3,590,10.4,22.3,0.466,0.1,0.3,0.25,10.3,22,0.469,4.9,7.3,0.674,3.6,9.9,13.5,2.8,1.9,2,4.5,5.2,25.8,NA,97,107,"anthonyrandolph"
"433",351,"Jason Richardson\richaja01","SG",30,"TOT",80,80,2715,9.1,20.3,0.447,3.6,9.2,0.395,5.4,11.1,0.49,2.2,3.1,0.73,1.3,5.1,6.3,2.8,1.8,0.2,1.8,3.1,24,NA,110,106,"jasonrichardson"
"434",354,"Nate Robinson\robinna01","PG",26,"TOT",59,11,1013,7.9,19.7,0.399,3.4,10.5,0.325,4.5,9.2,0.483,1.9,2.3,0.818,0.8,3.9,4.7,5.8,1.5,0.2,3.6,6,21,NA,96,104,"naterobinson"
"435",373,"Ish Smith\smithis01","PG",22,"TOT",43,3,442,5,13.3,0.374,0.3,1.2,0.3,4.6,12.2,0.381,1.4,2.4,0.571,0.8,4.6,5.5,9.2,2.1,0.2,3.9,4.3,11.7,NA,88,109,"ishsmith"
"436",376,"Joe Smith\smithjo02","PF",35,"TOT",16,3,69,2.3,12.3,0.188,0,0,NA,2.3,12.3,0.188,1.5,1.5,1,2.3,13.8,16.2,3.1,0,3.1,3.8,10,6.2,NA,57,102,"joesmith"
"437",384,"Peja Stojakovic\stojape01","SF",33,"TOT",33,13,617,8.6,19.4,0.441,4.9,11.6,0.419,3.7,7.8,0.473,2,2.1,0.92,1.2,5.2,6.4,2.5,1.1,0.2,1.5,2.1,23.9,NA,115,108,"pejastojakovic"
"438",389,"Jermaine Taylor\tayloje02","SG",24,"TOT",34,8,483,9.8,20.5,0.48,1.5,4.7,0.311,8.4,15.8,0.53,2.2,2.9,0.75,2.7,3.8,6.5,3.3,1.5,0.5,4.8,4.1,23.3,NA,97,111,"jermainetaylor"
"439",392,"Garrett Temple\templga01","PG-SG",24,"TOT",24,0,230,4.6,15.8,0.294,2.3,8.6,0.27,2.3,7.2,0.323,1.6,3.9,0.412,0.2,5.1,5.3,7.4,2.6,1.4,5.3,5.6,13.2,NA,73,104,"garretttemple"
"440",394,"Hasheem Thabeet\thabeha01","C",23,"TOT",47,0,373,2.4,5.6,0.425,0,0,NA,2.4,5.6,0.425,2.7,4.9,0.543,3.4,7.1,10.5,0.6,1.3,2.2,2.4,10.6,7.4,NA,91,105,"hasheemthabeet"
"441",399,"Al Thornton\thornal01","SF-PF",27,"TOT",71,23,1383,7.6,15.9,0.476,0.1,1,0.154,7.4,14.9,0.496,4.1,5.2,0.775,2.1,5.8,7.9,2.3,1.3,0.4,2.4,5.3,19.3,NA,105,112,"althornton"
"442",400,"Marcus Thornton\thornma01","SG",23,"TOT",73,23,1775,10.2,23.6,0.434,2.6,7,0.367,7.7,16.6,0.462,4.2,5.4,0.788,1.8,5.8,7.5,3.9,1.9,0.3,2.7,3.2,27.3,NA,106,108,"marcusthornton"
"443",403,"Hedo Turkoglu\turkohe01","SF-PF",31,"TOT",81,72,2540,6.6,14.8,0.446,2.6,6.4,0.41,4,8.5,0.473,2.2,3.2,0.679,0.9,6.4,7.3,7,1.5,0.7,2.7,5.1,18,NA,112,105,"hedoturkoglu"
"444",412,"Sasha Vujacic\vujacsa01","SG",26,"TOT",67,17,1648,7.7,19.3,0.402,3.1,8.5,0.37,4.6,10.8,0.426,2.6,3.1,0.844,1,5.1,6,4.3,1.7,0.2,2.1,4.4,21.2,NA,104,111,"sashavujacic"
"445",418,"Gerald Wallace\wallage01","SF-PF",28,"TOT",71,63,2693,7.7,17,0.454,1.2,3.7,0.333,6.5,13.3,0.487,5.6,7.5,0.746,2.2,9.2,11.4,3.5,2.1,1.3,3,3.7,22.3,NA,107,105,"geraldwallace"
"446",431,"D.J. White\whitedj01","C-PF",24,"TOT",47,0,685,8.6,16.9,0.507,0,0.2,0,8.6,16.8,0.512,3.6,4.9,0.719,3.3,8.9,12.2,1.5,0.9,1.5,1.1,6,20.7,NA,114,107,"djwhite"
"447",435,"Deron Williams\willide01","PG",26,"TOT",65,65,2465,9.2,20.9,0.439,2.3,6.8,0.331,6.9,14.1,0.491,7.5,8.8,0.845,0.9,4.7,5.6,14.3,1.7,0.3,4.9,4.1,28.1,NA,114,112,"deronwilliams"
"448",436,"Jason Williams\willija02","PG",35,"TOT",27,0,295,3.9,11.9,0.328,1.8,6.8,0.263,2.1,5.2,0.414,0,0,NA,0.5,4.8,5.3,9.2,2,0.2,3.2,1.4,9.6,NA,91,105,"jasonwilliams"
"449",440,"Mo Williams\willima01","PG",28,"TOT",58,56,1788,8.4,21.1,0.399,2.3,7,0.324,6.1,14,0.436,4.4,5.1,0.853,0.6,3.8,4.4,11,1.5,0.3,4.9,4.3,23.4,NA,100,113,"mowilliams"
"450",443,"Shelden Williams\willish02","PF",27,"TOT",59,38,911,5.7,12.1,0.468,0,0,NA,5.7,12.1,0.468,3.2,4.1,0.773,5.1,9.9,15,1.8,1.3,1.4,2.4,6.9,14.6,NA,109,106,"sheldenwilliams"
"451",444,"Terrence Williams\willite01","SG",23,"TOT",21,0,290,7.8,20.9,0.374,1.1,4,0.273,6.7,16.9,0.398,2.5,3.8,0.667,0.7,8.5,9.3,6.9,1.6,0,6,4.5,19.2,NA,80,109,"terrencewilliams"
"452",447,"Brandan Wright\wrighbr03","PF",23,"TOT",37,2,379,8.2,16,0.513,0,0,NA,8.2,16,0.513,2.9,4.2,0.677,4.2,7.9,12.2,1.6,1.5,2.3,1.9,4.7,19.3,NA,110,108,"brandanwright"
