"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G","fix"
"427",459,"Damien Wilkins\wilkida02","SF",32,"DET",60,2,15.4,1.3,3.2,0.394,0.1,0.4,0.304,1.2,2.8,0.406,0.412,0.6,0.9,0.63,0.4,1.3,1.7,0.7,0.5,0.2,0.5,1.4,3.2,"damienwilkins"
"428",460,"Deron Williams\willide01","PG",27,"NJN",55,55,36.3,7.1,17.5,0.407,2.1,6.2,0.336,5,11.3,0.446,0.467,4.7,5.5,0.843,0.4,2.9,3.3,8.7,1.2,0.4,4,2.2,21,"deronwilliams"
"429",461,"Derrick Williams\willide02","PF",20,"MIN",66,15,21.5,3.1,7.5,0.412,0.6,2.1,0.268,2.5,5.5,0.467,0.449,2.1,3,0.697,1.2,3.5,4.7,0.6,0.5,0.5,1.2,1.4,8.8,"derrickwilliams"
"430",462,"Elliot Williams\williel01","SG",22,"POR",24,0,6.2,1.5,3.1,0.5,0.3,1.1,0.296,1.2,2,0.617,0.554,0.3,0.8,0.333,0.3,0.5,0.8,0.3,0.3,0.1,0.2,0.8,3.7,"elliotwilliams"
"431",463,"Jordan Williams\willijo03","C",21,"NJN",43,5,14.8,1.8,3.5,0.507,0,0,NA,1.8,3.5,0.507,0.507,1,1.5,0.652,1.5,2.1,3.6,0.3,0.5,0.3,0.5,1.4,4.6,"jordanwilliams"
"432",464,"Lou Williams\willilo02","PG",25,"PHI",64,0,26.3,5,12.2,0.407,1.3,3.6,0.362,3.7,8.6,0.425,0.46,3.7,4.6,0.812,0.5,2,2.4,3.5,0.8,0.3,1.1,1.4,14.9,"louwilliams"
"433",465,"Marvin Williams\willima02","SF",25,"ATL",57,37,26.3,3.6,8.2,0.432,1,2.6,0.389,2.5,5.6,0.452,0.494,2,2.6,0.788,1.3,3.8,5.2,1.2,0.8,0.3,0.7,1.5,10.2,"marvinwilliams"
"434",466,"Mo Williams\willima01","SG",29,"LAC",52,1,28.3,5,11.8,0.426,1.8,4.6,0.389,3.2,7.2,0.449,0.502,1.4,1.5,0.9,0.4,1.5,1.9,3.1,1,0.1,1.7,2,13.2,"mowilliams"
"435",467,"Reggie Williams\willire02","SF",25,"CHA",33,13,22.6,3.2,7.7,0.416,1,3.2,0.308,2.2,4.5,0.493,0.48,0.9,1.2,0.725,0.8,2,2.8,1.8,0.6,0.1,1,1,8.3,"reggiewilliams"
"436",469,"Shawne Williams\willish03","SF",25,"NJN",25,6,20.6,1.7,5.9,0.286,0.8,3.5,0.241,0.8,2.4,0.35,0.357,0.3,0.4,0.727,0.8,1.9,2.7,0.6,0.4,0.4,0.5,1.8,4.5,"shawnewilliams"
"437",470,"Shelden Williams\willish02","C",28,"NJN",58,35,22,1.7,3.5,0.478,0,0,NA,1.7,3.5,0.478,0.478,1.3,1.8,0.731,2.4,3.6,6,0.6,0.8,0.7,1.1,2.6,4.6,"sheldenwilliams"
"438",472,"Metta World Peace\artesro01","SF",32,"LAL",64,45,26.9,2.9,7.3,0.394,0.9,3,0.296,2,4.3,0.46,0.454,1.1,1.8,0.617,1.1,2.3,3.4,2.2,1.1,0.4,1.1,2.1,7.7,"mettaworldpeace"
"439",473,"Brandan Wright\wrighbr03","C",24,"DAL",49,0,16.1,2.9,4.8,0.618,0,0,0,2.9,4.7,0.621,0.618,1.1,1.7,0.634,1.3,2.3,3.6,0.3,0.4,1.3,0.4,1.2,6.9,"brandanwright"
"440",474,"Chris Wright\wrighch01","SF",23,"GSW",24,1,7.8,1,1.9,0.511,0,0,NA,1,1.9,0.511,0.511,1,1.3,0.774,0.8,1.1,1.9,0.2,0.3,0.5,0.3,0.9,2.9,"chriswright"
"441",475,"Dorell Wright\wrighdo01","SF",26,"GSW",61,61,27,3.6,8.6,0.422,1.7,4.8,0.36,1.9,3.8,0.5,0.522,1.3,1.6,0.816,1,3.6,4.6,1.5,1,0.4,0.8,1.6,10.3,"dorellwright"
"442",478,"Thaddeus Young\youngth01","PF",23,"PHI",63,1,27.9,5.5,10.9,0.507,0,0.1,0.25,5.5,10.8,0.508,0.507,1.8,2.3,0.771,2.2,3,5.2,1.2,1,0.7,0.9,2,12.8,"thaddeusyoung"
"443",28,"Leandro Barbosa\barbole01","SG",29,"TOT",64,0,21.6,4.2,10,0.425,1,2.7,0.382,3.2,7.3,0.441,0.476,1.6,1.9,0.815,0.5,1.5,2,1.5,0.9,0.1,1.5,2.1,11.1,"leandrobarbosa"
"444",78,"Marcus Camby\cambyma01","C",37,"TOT",59,53,22.9,2.2,4.9,0.446,0,0.1,0.4,2.1,4.8,0.447,0.449,0.5,1.1,0.453,2.7,6.3,9,1.8,0.8,1.4,1,2.1,4.9,"marcuscamby"
"445",80,"DeMarre Carroll\carrode01","SF-PF",25,"TOT",24,9,14.5,1.8,4.4,0.41,0.3,0.8,0.368,1.5,3.6,0.419,0.443,0.6,0.7,0.875,1.2,1,2.2,0.8,0.5,0,0.5,1.5,4.5,"demarrecarroll"
"446",95,"Brian Cook\cookbr01","PF",31,"TOT",32,0,8.6,1,3.1,0.316,0.3,1.6,0.2,0.7,1.5,0.438,0.367,0.3,0.3,0.9,0.3,1.7,2,0.3,0.2,0.2,0.3,1.5,2.5,"briancook"
"447",114,"Justin Dentmon\dentmju01","PG",26,"TOT",6,0,15.2,1.7,4.7,0.357,0.3,2.3,0.143,1.3,2.3,0.571,0.393,0.7,1,0.667,0,1.3,1.3,1.7,0.3,0,1.2,1.7,4.3,"justindentmon"
"448",116,"Boris Diaw\diawbo01","PF",29,"TOT",57,35,25,2.7,6.2,0.444,0.5,1.7,0.313,2.2,4.4,0.496,0.489,0.4,0.6,0.629,1.2,3.7,4.9,3.6,0.6,0.4,2,2.2,6.4,"borisdiaw"
"449",130,"Monta Ellis\ellismo01","SG",26,"TOT",58,58,36.6,7.8,17.9,0.433,1.1,3.5,0.308,6.7,14.5,0.462,0.463,3.8,4.7,0.796,0.3,3.1,3.4,6,1.5,0.3,3.1,2.3,20.4,"montaellis"
"450",138,"Christian Eyenga\eyengch01","SF",22,"TOT",7,0,14.6,0.9,3.6,0.24,0.1,0.4,0.333,0.7,3.1,0.227,0.26,0.6,1.1,0.5,0.6,1.4,2,0.7,0.4,0.7,0.4,1,2.4,"christianeyenga"
"451",146,"Derek Fisher\fishede01","PG",37,"TOT",63,43,23.9,2,5.5,0.371,0.6,1.7,0.321,1.5,3.8,0.393,0.421,0.9,1.1,0.851,0.2,1.7,1.9,2.7,0.8,0.1,1.2,1.9,5.6,"derekfisher"
"452",147,"Jonny Flynn\flynnjo01","PG",22,"TOT",29,1,14.3,1.6,4.5,0.351,0.3,1.2,0.294,1.2,3.3,0.371,0.389,1,1.3,0.744,0.3,1.1,1.3,3.3,0.2,0.1,1.2,0.8,4.5,"jonnyflynn"
"453",151,"Courtney Fortson\fortsco01","PG",23,"TOT",10,0,9.5,1.1,3.2,0.344,0.3,1.3,0.231,0.8,1.9,0.421,0.391,1,1.5,0.667,0.6,0.9,1.5,1,0.3,0,1,0.5,3.5,"courtneyfortson"
"454",169,"Mickell Gladness\gladnmi01","PF",25,"TOT",26,7,9.7,1,2.3,0.424,0,0,NA,1,2.3,0.424,0.424,0.2,0.5,0.5,0.5,1.7,2.2,0.2,0.2,0.8,0.3,1.2,2.2,"mickellgladness"
"455",205,"J.J. Hickson\hicksjj01","PF",23,"TOT",54,19,23,3.4,7.3,0.467,0,0,0,3.4,7.2,0.469,0.467,1.6,2.5,0.642,2.5,3.7,6.2,0.8,0.6,0.6,1.3,1.6,8.4,"jjhickson"
"456",207,"Nene Hilario\hilarne01","C",29,"TOT",39,33,28.5,5.4,10.1,0.537,0,0.1,0,5.4,10,0.542,0.537,2.9,4.3,0.673,1.6,5.8,7.5,2.1,1.1,1,2.5,2.4,13.7,"nenehilario"
"457",210,"Jordan Hill\hilljo01","C",24,"TOT",39,8,14.1,2.1,4.2,0.497,0,0.1,0,2.1,4.2,0.506,0.497,0.8,1.2,0.638,1.6,3.2,4.8,0.4,0.4,0.7,0.8,1.8,5,"jordanhill"
"458",214,"Ryan Hollins\holliry01","C",27,"TOT",39,8,13.4,1.2,2.2,0.548,0,0,NA,1.2,2.2,0.548,0.548,1,1.9,0.52,0.9,1.2,2.1,0.2,0.1,0.4,0.9,2,3.4,"ryanhollins"
"459",221,"Lester Hudson\hudsole01","PG",27,"TOT",16,0,20.9,3.9,10.1,0.383,1,4,0.25,2.9,6.1,0.469,0.432,2.1,2.6,0.829,0.4,2.4,2.9,2.3,0.9,0.2,2,1.6,10.9,"lesterhudson"
"460",231,"Stephen Jackson\jacksst02","SF",33,"TOT",47,14,25.8,3.4,9,0.374,1,3.6,0.288,2.3,5.4,0.431,0.432,2,2.4,0.825,0.5,3,3.5,2.5,1.1,0.3,2.2,2.1,9.8,"stephenjackson"
"461",237,"Richard Jefferson\jefferi01","SF",31,"TOT",63,44,27.7,3.2,7.7,0.416,1.8,4.3,0.42,1.4,3.5,0.411,0.532,0.9,1.3,0.694,0.4,3.1,3.5,1.4,0.6,0.3,0.8,1.9,9.2,"richardjefferson"
"462",244,"Armon Johnson\johnsar02","PG",22,"TOT",9,0,13.8,2.2,4.8,0.465,0.1,0.3,0.333,2.1,4.4,0.475,0.477,0.7,0.7,1,0.1,1.3,1.4,1.2,0.6,0,0.7,1,5.2,"armonjohnson"
"463",246,"Chris Johnson\johnsch03","C",26,"TOT",27,0,6.5,0.7,1.5,0.488,0,0,NA,0.7,1.5,0.488,0.488,0.6,0.7,0.789,0.6,0.9,1.5,0.1,0.2,0.3,0.6,1.2,2,"chrisjohnson"
"464",256,"Solomon Jones\jonesso01","C-PF",27,"TOT",21,1,13.9,1.1,2.9,0.393,0,0,NA,1.1,2.9,0.393,0.393,0.9,1.1,0.826,1.5,1.2,2.8,0.4,0.4,0.5,0.9,2,3.2,"solomonjones"
"465",301,"JaVale McGee\mcgeeja01","C",24,"TOT",61,45,25.2,5,9,0.556,0,0,NA,5,9,0.556,0.556,1.3,2.7,0.461,2.7,5.1,7.8,0.5,0.6,2.2,1.4,2.7,11.3,"javalemcgee"
"466",384,"Ramon Sessions\sessira01","PG",25,"TOT",64,23,26.7,3.8,8.8,0.428,0.7,1.5,0.443,3.1,7.3,0.425,0.466,3,3.9,0.782,0.5,2.8,3.3,5.5,0.7,0,2.2,1.6,11.3,"ramonsessions"
"467",391,"Donald Sloan\sloando01","PG",24,"TOT",33,11,20.3,2.4,6,0.399,0.1,0.8,0.08,2.3,5.2,0.445,0.404,0.7,0.9,0.767,0.5,1.5,2,3.2,0.4,0.1,1.5,1.1,5.5,"donaldsloan"
"468",394,"Ish Smith\smithis01","PG",23,"TOT",26,1,9,1.2,3.1,0.383,0.1,0.3,0.333,1.1,2.8,0.389,0.401,0.3,0.4,0.7,0.3,1.1,1.3,1.6,0.6,0.1,0.5,0.6,2.8,"ishsmith"
"469",413,"Hasheem Thabeet\thabeha01","C",24,"TOT",20,3,7,0.6,1.1,0.524,0,0,NA,0.6,1.1,0.524,0.524,0.7,1,0.65,0.8,1.3,2.1,0,0.1,0.5,0.4,1,1.8,"hasheemthabeet"
"470",427,"Ronny Turiaf\turiaro01","C",29,"TOT",17,5,16.4,1.1,1.9,0.576,0,0.1,0,1.1,1.9,0.594,0.576,0.8,1.3,0.591,1.2,2.9,4.1,0.6,0.8,1,0.8,2.3,3,"ronnyturiaf"
"471",432,"Ekpe Udoh\udohek01","C",24,"TOT",61,11,21.1,2.1,4.8,0.431,0,0,0,2.1,4.8,0.433,0.431,1.4,1.9,0.754,1.6,2.5,4.2,0.9,0.7,1.7,0.9,2.9,5.6,"ekpeudoh"
"472",434,"Ben Uzoh\uzohbe01","PG",23,"TOT",18,8,20.6,1.9,5.5,0.354,0,0.1,0,1.9,5.4,0.357,0.354,0.6,1.1,0.579,1.1,2.7,3.7,3.4,0.9,0.2,1.1,1.7,4.5,"benuzoh"
"473",446,"Gerald Wallace\wallage01","SF",29,"TOT",58,58,35.8,4.9,10.9,0.454,0.8,2.6,0.307,4.2,8.3,0.5,0.491,3.1,3.9,0.8,1.5,5.2,6.7,2.8,1.5,0.6,1.9,2.5,13.8,"geraldwallace"
"474",447,"Luke Walton\waltolu01","PF-SF",31,"TOT",30,0,12.1,0.8,2.2,0.369,0.2,0.7,0.35,0.6,1.5,0.378,0.423,0,0,NA,0.4,1.2,1.6,1.2,0.2,0,0.9,1.4,1.8,"lukewalton"
"475",468,"Sean Williams\willise01","C",25,"TOT",11,0,9.7,1.3,2,0.636,0,0,NA,1.3,2,0.636,0.636,1.1,1.2,0.923,1.2,1.1,2.3,0.5,0.4,0.7,0.9,1.6,3.6,"seanwilliams"
"476",471,"Terrence Williams\willite01","SG",24,"TOT",30,0,18.3,2.8,6.6,0.429,0.5,1.5,0.348,2.3,5.1,0.454,0.47,0.9,1.5,0.587,0.4,3,3.4,2.2,0.7,0.2,1.4,1.2,7.1,"terrencewilliams"
"477",476,"Nick Young\youngni01","SG",26,"TOT",62,35,27.9,5.1,12.6,0.403,1.7,4.5,0.365,3.4,8.1,0.424,0.469,2.3,2.7,0.852,0.5,1.6,2.1,0.9,0.7,0.3,1.3,2.3,14.2,"nickyoung"
"478",477,"Sam Young\youngsa01","SF",26,"TOT",35,2,10.7,1.3,3.6,0.354,0.1,0.5,0.294,1.1,3.1,0.364,0.374,0.5,0.7,0.731,0.6,1.2,1.8,0.4,0.5,0.2,0.5,0.7,3.3,"samyoung"
