"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","X","ORtg","DRtg","fix"
"423",455,"Russell Westbrook\westbru01","PG",23,"OKC",66,66,2331,12.8,28,0.457,1.4,4.3,0.316,11.4,23.7,0.482,7.5,9.1,0.823,2.1,4.5,6.7,8,2.5,0.5,5.3,3.3,34.5,NA,108,105,"russellwestbrook"
"424",456,"D.J. White\whitedj01","PF",25,"CHA",58,11,1098,8.4,16.9,0.493,0,0,1,8.3,16.9,0.491,2.1,2.9,0.705,2.4,7.6,10,2.3,0.8,1.1,2.1,4.5,18.8,NA,100,111,"djwhite"
"425",457,"Hassan Whiteside\whiteha01","C",22,"SAC",18,0,109,5.6,12.6,0.444,0,0,NA,5.6,12.6,0.444,2.3,5.6,0.417,7.4,10.7,18.1,0,1.4,7,2.3,5.6,13.5,NA,98,102,"hassanwhiteside"
"426",458,"Chris Wilcox\wilcoch01","C",29,"BOS",28,4,481,7.1,11.8,0.598,0,0,NA,7.1,11.8,0.598,2.7,4.3,0.615,4.2,9.3,13.5,1.3,1.2,1,3.3,7.1,16.8,NA,105,98,"chriswilcox"
"427",459,"Damien Wilkins\wilkida02","SF",32,"DET",60,2,922,4.4,11.3,0.394,0.4,1.3,0.304,4,9.9,0.406,2,3.2,0.63,1.3,4.6,5.8,2.6,1.7,0.8,1.8,5,11.3,NA,93,108,"damienwilkins"
"428",460,"Deron Williams\willide01","PG",27,"NJN",55,55,1999,10.4,25.6,0.407,3.1,9.1,0.336,7.4,16.5,0.446,6.8,8.1,0.843,0.6,4.3,4.9,12.8,1.8,0.5,5.8,3.2,30.7,NA,106,111,"deronwilliams"
"429",461,"Derrick Williams\willide02","PF",20,"MIN",66,15,1418,7.4,18.1,0.412,1.3,5,0.268,6.1,13.1,0.467,4.9,7.1,0.697,2.8,8.5,11.3,1.4,1.1,1.1,2.8,3.4,21.2,NA,100,106,"derrickwilliams"
"430",462,"Elliot Williams\williel01","SG",22,"POR",24,0,149,13.1,26.1,0.5,2.8,9.5,0.296,10.2,16.6,0.617,2.1,6.4,0.333,2.5,4.2,6.7,2.1,2.1,1.1,1.8,6.4,31.1,NA,106,107,"elliotwilliams"
"431",463,"Jordan Williams\willijo03","C",21,"NJN",43,5,635,6.5,12.7,0.507,0,0,NA,6.5,12.7,0.507,3.6,5.5,0.652,5.5,7.5,13.1,0.9,1.8,1.3,1.9,5.1,16.5,NA,112,108,"jordanwilliams"
"432",464,"Lou Williams\willilo02","PG",25,"PHI",64,0,1682,10.1,24.9,0.407,2.6,7.3,0.362,7.5,17.6,0.425,7.5,9.3,0.812,1,4,4.9,7,1.7,0.6,2.3,2.9,30.4,NA,110,102,"louwilliams"
"433",465,"Marvin Williams\willima02","SF",25,"ATL",57,37,1500,7.2,16.7,0.432,2.1,5.3,0.389,5.1,11.4,0.452,4.1,5.2,0.788,2.7,7.7,10.4,2.5,1.7,0.6,1.4,3,20.5,NA,113,101,"marvinwilliams"
"434",466,"Mo Williams\willima01","SG",29,"LAC",52,1,1472,9.5,22.3,0.426,3.4,8.7,0.389,6.1,13.6,0.449,2.6,2.9,0.9,0.8,2.8,3.6,5.9,1.9,0.3,3.1,3.8,25,NA,107,109,"mowilliams"
"435",467,"Reggie Williams\willire02","SF",25,"CHA",33,13,747,7.5,18,0.416,2.3,7.5,0.308,5.1,10.4,0.493,2,2.8,0.725,1.9,4.7,6.6,4.2,1.4,0.2,2.3,2.4,19.3,NA,100,113,"reggiewilliams"
"436",469,"Shawne Williams\willish03","SF",25,"NJN",25,6,514,4.4,15.2,0.286,2.2,9,0.241,2.2,6.2,0.35,0.8,1.1,0.727,2.1,5,7,1.7,1,1.1,1.3,4.6,11.7,NA,84,112,"shawnewilliams"
"437",470,"Shelden Williams\willish02","C",28,"NJN",58,35,1276,4,8.4,0.478,0,0,NA,4,8.4,0.478,3.2,4.3,0.731,5.9,8.7,14.6,1.5,2,1.6,2.8,6.2,11.2,NA,107,106,"sheldenwilliams"
"438",472,"Metta World Peace\artesro01","SF",32,"LAL",64,45,1720,5.6,14.3,0.394,1.7,5.8,0.296,3.9,8.5,0.46,2.2,3.5,0.617,2.2,4.5,6.7,4.3,2.1,0.8,2.1,4.2,15.2,NA,102,105,"mettaworldpeace"
"439",473,"Brandan Wright\wrighbr03","C",24,"DAL",49,0,791,9.6,15.5,0.618,0,0.1,0,9.6,15.4,0.621,3.5,5.4,0.634,4.1,7.4,11.5,0.9,1.5,4.2,1.4,4,22.6,NA,124,100,"brandanwright"
"440",474,"Chris Wright\wrighch01","SF",23,"GSW",24,1,186,6.4,12.6,0.511,0,0,NA,6.4,12.6,0.511,6.7,8.7,0.774,5.3,7.3,12.6,1.1,2,3.6,2.2,6.1,19.6,NA,120,106,"chriswright"
"441",475,"Dorell Wright\wrighdo01","SF",26,"GSW",61,61,1650,7,16.6,0.422,3.3,9.2,0.36,3.7,7.4,0.5,2.5,3.1,0.816,1.9,6.9,8.8,3,1.8,0.8,1.6,3.1,19.8,NA,111,109,"dorellwright"
"442",478,"Thaddeus Young\youngth01","PF",23,"PHI",63,1,1755,10.6,21,0.507,0,0.1,0.25,10.6,20.8,0.508,3.4,4.4,0.771,4.2,5.7,9.9,2.3,2,1.3,1.7,3.9,24.6,NA,111,100,"thaddeusyoung"
"443",28,"Leandro Barbosa\barbole01","SG",29,"TOT",64,0,1382,10.5,24.7,0.425,2.5,6.6,0.382,8,18.1,0.441,3.9,4.8,0.815,1.3,3.7,5,3.7,2.2,0.3,3.6,5.2,27.4,NA,99,106,"leandrobarbosa"
"444",78,"Marcus Camby\cambyma01","C",37,"TOT",59,53,1352,5,11.2,0.446,0.1,0.2,0.4,4.9,11,0.447,1.1,2.5,0.453,6.1,14.5,20.6,4.2,1.9,3.3,2.2,4.9,11.2,NA,105,98,"marcuscamby"
"445",80,"DeMarre Carroll\carrode01","SF-PF",25,"TOT",24,9,348,6.5,15.8,0.41,1.1,2.9,0.368,5.4,13,0.419,2.1,2.4,0.875,4.2,3.8,8,2.7,1.8,0.2,1.7,5.6,16.1,NA,106,109,"demarrecarroll"
"446",95,"Brian Cook\cookbr01","PF",31,"TOT",32,0,276,5.9,18.7,0.316,1.9,9.5,0.2,4,9.2,0.438,1.7,1.9,0.9,1.9,10.1,12,1.9,1.1,1,2.1,9.2,15.5,NA,85,105,"briancook"
"447",114,"Justin Dentmon\dentmju01","PG",26,"TOT",6,0,91,5.9,16.4,0.357,1.2,8.2,0.143,4.7,8.2,0.571,2.3,3.5,0.667,0,4.7,4.7,5.9,1.2,0,4.1,5.9,15.2,NA,82,107,"justindentmon"
"448",116,"Boris Diaw\diawbo01","PF",29,"TOT",57,35,1424,5.7,12.9,0.444,1.1,3.6,0.313,4.6,9.3,0.496,0.8,1.3,0.629,2.6,7.7,10.3,7.5,1.3,0.9,4.1,4.6,13.4,NA,95,108,"borisdiaw"
"449",130,"Monta Ellis\ellismo01","SG",26,"TOT",58,58,2120,11,25.4,0.433,1.5,4.9,0.308,9.5,20.5,0.462,5.3,6.7,0.796,0.5,4.4,4.9,8.4,2.1,0.4,4.3,3.3,28.8,NA,101,109,"montaellis"
"450",138,"Christian Eyenga\eyengch01","SF",22,"TOT",7,0,102,3.1,12.9,0.24,0.5,1.5,0.333,2.6,11.4,0.227,2.1,4.1,0.5,2.1,5.2,7.2,2.6,1.5,2.6,1.5,3.6,8.8,NA,73,107,"christianeyenga"
"451",146,"Derek Fisher\fishede01","PG",37,"TOT",63,43,1508,4.5,12.1,0.371,1.2,3.8,0.321,3.3,8.3,0.393,2,2.3,0.851,0.4,3.8,4.2,5.9,1.8,0.1,2.5,4.1,12.2,NA,97,107,"derekfisher"
"452",147,"Jonny Flynn\flynnjo01","PG",22,"TOT",29,1,416,5.8,16.5,0.351,1.3,4.3,0.294,4.5,12.2,0.371,3.7,4.9,0.744,1,3.9,4.9,12.1,0.8,0.3,4.5,2.9,16.5,NA,96,111,"jonnyflynn"
"453",151,"Courtney Fortson\fortsco01","PG",23,"TOT",10,0,95,6.1,17.9,0.344,1.7,7.3,0.231,4.5,10.6,0.421,5.6,8.4,0.667,3.4,5,8.4,5.6,1.7,0,5.6,2.8,19.5,NA,89,108,"courtneyfortson"
"454",169,"Mickell Gladness\gladnmi01","PF",25,"TOT",26,7,252,5.2,12.2,0.424,0,0,NA,5.2,12.2,0.424,1.2,2.5,0.5,2.9,9.1,12,1,0.8,4.1,1.4,6.6,11.6,NA,92,105,"mickellgladness"
"455",205,"J.J. Hickson\hicksjj01","PF",23,"TOT",54,19,1244,7.6,16.3,0.467,0,0.1,0,7.6,16.2,0.469,3.6,5.6,0.642,5.5,8.4,13.9,1.9,1.2,1.5,2.9,3.5,18.8,NA,102,108,"jjhickson"
"456",207,"Nene Hilario\hilarne01","C",29,"TOT",39,33,1110,9.7,18.1,0.537,0,0.2,0,9.7,17.9,0.542,5.2,7.7,0.673,2.9,10.5,13.4,3.7,1.9,1.8,4.4,4.4,24.7,NA,105,103,"nenehilario"
"457",210,"Jordan Hill\hilljo01","C",24,"TOT",39,8,551,7.8,15.7,0.497,0,0.3,0,7.8,15.4,0.506,2.9,4.5,0.638,5.8,11.9,17.7,1.5,1.3,2.6,3,6.8,18.5,NA,105,101,"jordanhill"
"458",214,"Ryan Hollins\holliry01","C",27,"TOT",39,8,522,4.6,8.5,0.548,0,0,NA,4.6,8.5,0.548,3.9,7.6,0.52,3.4,4.8,8.3,0.9,0.5,1.7,3.5,7.9,13.2,NA,95,108,"ryanhollins"
"459",221,"Lester Hudson\hudsole01","PG",27,"TOT",16,0,334,9.8,25.5,0.383,2.5,10.1,0.25,7.2,15.4,0.469,5.4,6.5,0.829,1.1,6.1,7.2,5.7,2.2,0.5,5,4.1,27.4,NA,94,108,"lesterhudson"
"460",231,"Stephen Jackson\jacksst02","SF",33,"TOT",47,14,1212,6.7,18,0.374,2.1,7.2,0.288,4.7,10.8,0.431,4,4.8,0.825,0.9,6,6.9,5,2.3,0.6,4.4,4.2,19.5,NA,92,104,"stephenjackson"
"461",237,"Richard Jefferson\jefferi01","SF",31,"TOT",63,44,1748,6,14.5,0.416,3.3,8,0.42,2.7,6.5,0.411,1.7,2.5,0.694,0.8,5.7,6.5,2.6,1.1,0.6,1.5,3.6,17.1,NA,109,108,"richardjefferson"
"462",244,"Armon Johnson\johnsar02","PG",22,"TOT",9,0,124,8.6,18.5,0.465,0.4,1.3,0.333,8.2,17.2,0.475,2.6,2.6,1,0.4,5.2,5.6,4.7,2.1,0,2.6,3.9,20.2,NA,102,110,"armonjohnson"
"463",246,"Chris Johnson\johnsch03","C",26,"TOT",27,0,175,6.1,12.5,0.488,0,0,NA,6.1,12.5,0.488,4.6,5.8,0.789,4.6,7.6,12.2,0.6,1.8,2.7,4.6,10.1,16.8,NA,96,103,"chrisjohnson"
"464",256,"Solomon Jones\jonesso01","C-PF",27,"TOT",21,1,292,4.5,11.3,0.393,0,0,NA,4.5,11.3,0.393,3.5,4.3,0.826,5.9,4.8,10.8,1.7,1.7,2,3.3,8,12.4,NA,96,106,"solomonjones"
"465",301,"JaVale McGee\mcgeeja01","C",24,"TOT",61,45,1535,10.3,18.6,0.556,0,0,NA,10.3,18.6,0.556,2.6,5.6,0.461,5.5,10.6,16,1,1.2,4.4,2.9,5.6,23.2,NA,106,101,"javalemcgee"
"466",384,"Ramon Sessions\sessira01","PG",25,"TOT",64,23,1707,7.5,17.5,0.428,1.3,3,0.443,6.1,14.5,0.425,6,7.7,0.782,1,5.6,6.6,10.9,1.4,0.1,4.4,3.1,22.3,NA,108,109,"ramonsessions"
"467",391,"Donald Sloan\sloando01","PG",24,"TOT",33,11,669,6.2,15.6,0.399,0.2,2,0.08,6.1,13.6,0.445,1.8,2.4,0.767,1.4,3.9,5.3,8.3,1,0.2,3.9,2.9,14.4,NA,91,112,"donaldsloan"
"468",394,"Ish Smith\smithis01","PG",23,"TOT",26,1,234,7.1,18.5,0.383,0.7,2.1,0.333,6.4,16.4,0.389,1.6,2.3,0.7,1.6,6.4,8,9.4,3.4,0.5,3,3.4,16.4,NA,96,103,"ishsmith"
"469",413,"Hasheem Thabeet\thabeha01","C",24,"TOT",20,3,139,4.2,7.9,0.524,0,0,NA,4.2,7.9,0.524,4.9,7.6,0.65,6.1,9.8,15.9,0,0.4,3.8,3,7.6,13.2,NA,109,104,"hasheemthabeet"
"470",427,"Ronny Turiaf\turiaro01","C",29,"TOT",17,5,279,3.6,6.2,0.576,0,0.2,0,3.6,6,0.594,2.4,4.1,0.591,3.8,9.4,13.2,1.9,2.6,3.2,2.6,7.3,9.6,NA,107,96,"ronnyturiaf"
"471",432,"Ekpe Udoh\udohek01","C",24,"TOT",61,11,1290,5.1,11.8,0.431,0,0.1,0,5.1,11.7,0.433,3.4,4.6,0.754,4,6.2,10.2,2.3,1.6,4.1,2.1,7,13.6,NA,104,105,"ekpeudoh"
"472",434,"Ben Uzoh\uzohbe01","PG",23,"TOT",18,8,370,5.1,14.4,0.354,0,0.1,0,5.1,14.2,0.357,1.6,2.8,0.579,2.8,7,9.7,8.9,2.5,0.4,2.8,4.5,11.8,NA,91,103,"benuzoh"
"473",446,"Gerald Wallace\wallage01","SF",29,"TOT",58,58,2076,7.3,16.1,0.454,1.2,3.8,0.307,6.1,12.3,0.5,4.6,5.7,0.8,2.2,7.6,9.8,4.2,2.2,0.9,2.8,3.7,20.3,NA,109,106,"geraldwallace"
"474",447,"Luke Walton\waltolu01","PF-SF",31,"TOT",30,0,364,3.5,9.4,0.369,1,2.9,0.35,2.5,6.5,0.378,0,0,NA,1.9,5.2,7.1,5.1,0.7,0.1,3.9,5.9,8,NA,80,112,"lukewalton"
"475",468,"Sean Williams\willise01","C",25,"TOT",11,0,107,6.9,10.8,0.636,0,0,NA,6.9,10.8,0.636,5.9,6.4,0.923,6.4,5.9,12.3,2.5,2,3.9,4.9,8.9,19.7,NA,117,98,"seanwilliams"
"476",471,"Terrence Williams\willite01","SG",24,"TOT",30,0,550,7.9,18.4,0.429,1.5,4.3,0.348,6.4,14.2,0.454,2.5,4.3,0.587,1.2,8.3,9.5,6.1,1.9,0.7,4,3.3,19.8,NA,96,107,"terrencewilliams"
"477",476,"Nick Young\youngni01","SG",26,"TOT",62,35,1729,9.6,23.8,0.403,3.1,8.6,0.365,6.5,15.2,0.424,4.4,5.1,0.852,0.9,3.1,4,1.7,1.3,0.5,2.5,4.3,26.7,NA,102,110,"nickyoung"
"478",477,"Sam Young\youngsa01","SF",26,"TOT",35,2,375,6.4,18,0.354,0.7,2.4,0.294,5.7,15.6,0.364,2.7,3.7,0.731,2.8,5.9,8.8,2.1,2.4,0.8,2.3,3.3,16.1,NA,89,101,"samyoung"
