"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","fix"
"444",202,"Justin Holiday\holidju01","SG",26,"TOT",53,5,773,4.1,10.6,0.386,1.7,4.9,0.343,2.4,5.7,0.423,1.3,1.7,0.73,0.6,3.6,4.2,2.6,1.5,0.9,1.8,2.8,11.1,"justinholiday"
"445",203,"Ryan Hollins\holliry01","C",31,"TOT",37,12,460,3.8,6.2,0.62,0,0,NA,3.8,6.2,0.62,2,3.3,0.619,3.7,4,7.7,0.8,0.5,1.6,1.9,4.9,9.7,"ryanhollins"
"446",211,"Kris Humphries\humphkr01","PF",30,"TOT",53,17,835,5.2,12.7,0.41,1.5,4.7,0.315,3.8,8.1,0.465,2.9,3.6,0.798,2.5,6.9,9.4,1.6,0.7,1,1.6,4.1,14.8,"krishumphries"
"447",215,"Ersan Ilyasova\ilyaser01","PF",28,"TOT",74,56,1881,5.4,12.7,0.424,1.8,5,0.371,3.5,7.7,0.458,2.1,2.9,0.721,2.8,5,7.7,1.3,1,0.6,1.4,3.3,14.7,"ersanilyasova"
"448",225,"John Jenkins\jenkijo01","SG",24,"TOT",43,3,480,5.3,12,0.444,1.2,3.8,0.314,4.1,8.2,0.505,1.5,1.8,0.833,0.6,3.7,4.3,2.6,0.6,0.1,2,1.6,13.3,"johnjenkins"
"449",226,"Brandon Jennings\jennibr01","PG",26,"TOT",48,7,868,4.6,12.6,0.368,2.1,6.4,0.329,2.5,6.2,0.409,2.4,3.2,0.731,0.7,3.3,4,7.1,1.2,0.3,2.4,2.4,13.8,"brandonjennings"
"450",231,"Joe Johnson\johnsjo02","SF",34,"TOT",81,81,2703,5,11.4,0.439,1.6,4.2,0.383,3.4,7.3,0.471,1.6,1.9,0.831,0.7,3.2,3.9,4.2,0.8,0.1,2.1,1.9,13.2,"joejohnson"
"451",232,"Orlando Johnson\johnsor01","SG",26,"TOT",7,1,101,3.2,12.1,0.265,0.7,3.6,0.2,2.5,8.6,0.292,2.1,2.9,0.75,1.4,3.9,5.3,0.7,1.1,1.1,1.4,3.2,9.3,"orlandojohnson"
"452",250,"Sean Kilpatrick\kilpase01","SG",26,"TOT",31,0,616,7.2,15.8,0.456,2.3,6.7,0.342,4.9,9.1,0.538,3.5,3.9,0.896,0.7,2.6,3.3,1.7,0.7,0.1,1.8,2.2,20.2,"seankilpatrick"
"453",259,"Ty Lawson\lawsoty01","PG",28,"TOT",66,13,1411,3.5,9,0.393,0.9,2.8,0.333,2.6,6.3,0.419,1.5,2.2,0.686,0.7,2.4,3.1,6,1.4,0.2,2.4,2.2,9.5,"tylawson"
"454",260,"Courtney Lee\leeco01","SG",30,"TOT",79,65,2334,4.5,9.9,0.454,1.3,3.3,0.378,3.2,6.5,0.493,1.5,1.8,0.839,0.4,2.7,3.2,2.1,1.3,0.4,1.1,2.1,11.7,"courtneylee"
"455",261,"David Lee\leeda02","PF",32,"TOT",55,5,903,7.1,13.4,0.531,0,0,0,7.1,13.3,0.533,2.8,3.7,0.763,4,8.1,12.2,3.3,0.9,1.1,2.6,4.5,17,"davidlee"
"456",275,"Shelvin Mack\macksh01","PG",25,"TOT",52,27,1058,6.2,14.1,0.439,1.3,4.3,0.312,4.9,9.9,0.493,1.5,2.1,0.738,0.4,3.9,4.4,6.4,1.2,0.1,3.2,2.4,15.2,"shelvinmack"
"457",281,"Kevin Martin\martike02","SG",32,"TOT",55,13,1095,5.1,13.8,0.372,1.6,4.5,0.36,3.5,9.3,0.378,5,5.7,0.89,0.5,3.2,3.6,1.9,0.9,0.1,1.8,2.7,16.9,"kevinmartin"
"458",286,"Ray McCallum\mccalra01","PG",24,"TOT",41,6,475,4.2,11.1,0.377,1.1,3.2,0.357,3,7.9,0.385,0.9,1.1,0.8,0.6,3,3.6,4.5,0.9,0.5,1.8,2.2,10.4,"raymccallum"
"459",295,"Jordan McRae\mcraejo01","PG",24,"TOT",22,1,195,6.3,14.4,0.436,1.8,4.1,0.455,4.4,10.3,0.429,3.9,5.2,0.75,0.7,3,3.7,4.6,0.6,0.2,2.8,3.1,18.3,"jordanmcrae"
"460",302,"Andre Miller\millean02","PG",39,"TOT",39,4,461,4.6,8.3,0.557,0.2,0.6,0.25,4.5,7.7,0.582,1.9,2.5,0.75,0.9,3,4,6.8,1.2,0,2.9,3.6,11.2,"andremiller"
"461",314,"Markieff Morris\morrima02","PF",26,"TOT",64,45,1629,6.7,15.9,0.425,1,3.4,0.303,5.7,12.4,0.458,2.4,3.2,0.735,1.6,6.2,7.8,2.7,1.3,0.8,3,4.1,16.9,"markieffmorris"
"462",331,"Steve Novak\novakst01","PF",32,"TOT",10,0,44,6.5,14.7,0.444,5.7,12.3,0.467,0.8,2.5,0.333,0.8,0.8,1,0,4.1,4.1,0,0,0,0.8,2.5,19.6,"stevenovak"
"463",363,"Phil Pressey\pressph01","PG",24,"TOT",23,0,283,3.8,9.9,0.385,0.5,2.3,0.222,3.3,7.6,0.433,1.7,3.2,0.52,0.4,3.6,3.9,9.5,2.3,0.5,4.2,3.6,9.8,"philpressey"
"464",374,"Brian Roberts\roberbr01","PG",30,"TOT",51,0,470,5.7,12.6,0.448,1.1,3.2,0.357,4.5,9.4,0.48,3.2,3.6,0.894,0.5,2.7,3.1,4.1,0.8,0.2,1.8,2.7,15.7,"brianroberts"
"465",387,"JaKarr Sampson\sampsja02","SF",22,"TOT",73,40,1160,4.3,9.8,0.442,0.4,2,0.222,3.9,7.9,0.496,2.5,3.8,0.656,1.4,4.5,5.9,1.4,0.7,1,2.2,4.4,11.6,"jakarrsampson"
"466",401,"Ish Smith\smithis01","PG",27,"TOT",77,53,2239,6.4,15.5,0.411,0.9,2.7,0.329,5.5,12.8,0.428,2,2.8,0.693,0.7,4.2,4.9,8.1,1.4,0.4,2.8,2.1,15.6,"ishsmith"
"467",404,"Josh Smith\smithjo03","PF",30,"TOT",55,7,880,5.2,14.3,0.364,1.7,5.9,0.287,3.5,8.4,0.417,1.5,2.7,0.552,2.1,5.8,7.9,3.7,1.4,1.9,3.2,4.8,13.6,"joshsmith"
"468",410,"Lance Stephenson\stephla01","SF",25,"TOT",69,13,1372,6,12.4,0.481,0.8,2,0.385,5.2,10.4,0.5,2.3,2.9,0.784,1,4.8,5.9,3.5,1.1,0.2,2.5,3.5,15,"lancestephenson"
"469",411,"Alex Stepheson\stephal01","PF",28,"TOT",8,0,73,4.4,13.3,0.333,0,0,NA,4.4,13.3,0.333,2,5.9,0.333,9.4,4.4,13.8,1,0.5,2.5,0,5.9,10.8,"alexstepheson"
"470",412,"Jarnell Stokes\stokeja01","C",22,"TOT",7,0,18,6,10,0.6,0,0,NA,6,10,0.6,2,4,0.5,2,6,8,2,2,0,0,2,14,"jarnellstokes"
"471",424,"Jason Thompson\thompja02","C",29,"TOT",47,7,471,4,8.3,0.481,0.4,1.1,0.333,3.6,7.1,0.505,2.9,4.1,0.704,2.4,7.8,10.2,2.2,0.9,1.5,1.1,6.1,11.2,"jasonthompson"
"472",427,"Marcus Thornton\thornma01","SG",28,"TOT",61,8,1109,7,17.6,0.399,3,8.8,0.337,4.1,8.8,0.46,2.2,2.6,0.848,1.2,3.6,4.9,2.8,1.5,0.1,1.7,2.9,19.2,"marcusthornton"
"473",434,"Beno Udrih\udrihbe01","PG",33,"TOT",44,5,707,4.4,10.1,0.434,0.8,2.2,0.341,3.6,7.8,0.461,0.9,1,0.9,0.4,3.3,3.7,5.9,0.7,0.1,2.7,2.6,10.4,"benoudrih"
"474",436,"Anderson Varejao\varejan01","C",33,"TOT",53,0,496,3.8,9,0.427,0,0.1,0,3.8,8.9,0.431,2.3,3.6,0.64,2.7,7.5,10.2,2.5,1.2,0.7,1.6,5.1,10,"andersonvarejao"
"475",449,"Briante Weber\weberbr01","PG",23,"TOT",7,4,169,3,8.3,0.359,0,1.1,0,3,7.2,0.412,0.6,0.9,0.75,1.7,3.6,5.3,4.5,1.9,0.6,1.9,2.6,6.6,"brianteweber"
"476",450,"Sonny Weems\weemsso01","SG-SF",29,"TOT",43,0,499,3,7.9,0.382,1.1,3,0.366,1.9,5,0.391,0.6,1.1,0.533,0.5,3.3,3.8,3.5,0.7,0.1,3,3.4,7.7,"sonnyweems"
