"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP","fix"
"432",103,"Jared Cunningham\cunnija01","SG",24,"TOT",44,410,5.9,0.464,0.371,0.524,0.8,9.6,5.3,6.9,1.8,0.4,14,16.5,NA,-0.3,0.4,0.1,0.014,NA,-4.6,-1.3,-5.9,-0.4,"jaredcunningham"
"433",131,"James Ennis\ennisja01","SF",25,"TOT",22,329,17.8,0.621,0.513,0.301,6.9,7.4,7.1,10.1,2.4,1.3,12.9,19.8,NA,0.7,0.2,0.9,0.133,NA,3.4,-1,2.4,0.4,"jamesennis"
"434",142,"Randy Foye\foyera01","SG",32,"TOT",81,1642,7.6,0.461,0.519,0.154,1.6,8.8,5.2,14.1,1.2,1.4,14.3,15.9,NA,-0.4,0.9,0.4,0.012,NA,-2.3,-1.3,-3.6,-0.6,"randyfoye"
"435",143,"Tim Frazier\fraziti01","PG",25,"TOT",51,741,13.9,0.499,0.21,0.323,3.8,12.8,8.2,33.3,2.2,0.2,19.9,19.4,NA,0.4,0.5,1,0.062,NA,-0.7,-0.7,-1.3,0.1,"timfrazier"
"436",144,"Jimmer Fredette\fredeji01","SG",26,"TOT",6,18,12,0.625,0.4,1,0,0,0,7.7,2.8,0,21.7,22.8,NA,0,0,0,0,NA,-2.3,-5.3,-7.5,0,"jimmerfredette"
"437",145,"Channing Frye\fryech01","PF-C",32,"TOT",70,1200,12.9,0.586,0.677,0.101,3.2,18.6,10.9,8.7,1.2,1.9,10.6,15.1,NA,1.6,1.3,3,0.119,NA,0.5,0,0.5,0.7,"channingfrye"
"438",167,"Erick Green\greener01","PG",24,"TOT",9,42,12.4,0.468,0.385,0.154,8.4,8.2,8.3,11,1.3,0,0,15.2,NA,0.1,0,0.1,0.121,NA,0.1,-2.2,-2,0,"erickgreen"
"439",170,"Jeff Green\greenje02","SF",29,"TOT",80,2253,13,0.51,0.258,0.267,3.6,13.3,8.3,10,1.3,1.5,9.2,20.2,NA,1.3,1.7,3.1,0.065,NA,-1,-0.7,-1.7,0.2,"jeffgreen"
"440",173,"P.J. Hairston\hairspj02","SF",23,"TOT",66,1313,6.9,0.47,0.591,0.157,2.1,12.8,7.3,4.4,1.2,0.7,8.6,16.4,NA,-0.6,1.1,0.6,0.021,NA,-2.7,-1.5,-4.2,-0.7,"pjhairston"
"441",184,"Tobias Harris\harrito02","PF",23,"TOT",76,2513,16.2,0.56,0.269,0.273,4.1,18.6,11.2,10.6,1.3,1.3,9.8,19.3,NA,4.1,2.5,6.6,0.126,NA,0.7,0.4,1,1.9,"tobiasharris"
"442",194,"J.J. Hickson\hicksjj01","C",27,"TOT",35,436,16.8,0.514,0.006,0.665,9.8,24.1,16.8,8.7,1.7,2.6,11.1,22.6,NA,0.3,0.5,0.8,0.088,NA,-2.9,-0.1,-3,-0.1,"jjhickson"
"443",200,"Kirk Hinrich\hinriki01","PG",35,"TOT",46,631,7.2,0.504,0.481,0.124,1.4,10.2,5.9,16,1.2,0.2,18.1,11.6,NA,0.1,0.5,0.6,0.044,NA,-2.7,-1,-3.7,-0.3,"kirkhinrich"
"444",202,"Justin Holiday\holidju01","SG",26,"TOT",53,773,9.4,0.489,0.461,0.162,1.7,10.5,6.2,10.7,2.1,1.8,13.8,16.2,NA,-0.3,0.9,0.6,0.04,NA,-2.7,0.3,-2.5,-0.1,"justinholiday"
"445",203,"Ryan Hollins\holliry01","C",31,"TOT",37,460,12.3,0.636,0,0.532,11.2,13.2,12.1,3.3,0.7,4.2,19.8,11.8,NA,0.6,0.3,1,0.1,NA,-2,0.2,-1.8,0,"ryanhollins"
"446",211,"Kris Humphries\humphkr01","PF",30,"TOT",53,835,13.1,0.517,0.366,0.285,7.5,21.5,14.4,6.6,0.9,2.2,10.3,19.5,NA,0.5,1.1,1.6,0.093,NA,-2.2,-0.7,-2.9,-0.2,"krishumphries"
"447",215,"Ersan Ilyasova\ilyaser01","PF",28,"TOT",74,1881,14.2,0.526,0.392,0.233,8.1,15.6,11.7,5.6,1.4,1.4,8.9,18.6,NA,2.4,2,4.4,0.113,NA,0.4,-0.3,0.1,1,"ersanilyasova"
"448",225,"John Jenkins\jenkijo01","SG",24,"TOT",43,480,10,0.522,0.319,0.15,1.8,11.3,6.5,11.7,0.8,0.2,13.7,18.1,NA,0,0.2,0.2,0.022,NA,-3,-2.4,-5.4,-0.4,"johnjenkins"
"449",226,"Brandon Jennings\jennibr01","PG",26,"TOT",48,868,13.7,0.491,0.51,0.257,2,10.4,6.1,29.2,1.7,0.7,14.4,20,NA,0.8,0.7,1.5,0.082,NA,0.3,-1.7,-1.4,0.1,"brandonjennings"
"450",231,"Joe Johnson\johnsjo02","SF",34,"TOT",81,2703,12,0.538,0.364,0.165,2,10.2,6.1,18,1.1,0.1,14.7,17.9,NA,1.9,0.8,2.7,0.048,NA,0.3,-1.6,-1.3,0.4,"joejohnson"
"451",232,"Orlando Johnson\johnsor01","SG",26,"TOT",7,101,3.6,0.346,0.294,0.235,4.2,12.3,8.1,2.7,1.5,2.4,9.6,17.8,NA,-0.2,0.1,-0.2,-0.087,NA,-8,-2.4,-10.4,-0.2,"orlandojohnson"
"452",250,"Sean Kilpatrick\kilpase01","SG",26,"TOT",31,616,15.6,0.576,0.422,0.248,2.1,8.2,5.1,8,1,0.3,9.4,23.8,NA,1,0,1,0.076,NA,1.4,-4.4,-3,-0.2,"seankilpatrick"
"453",259,"Ty Lawson\lawsoty01","PG",28,"TOT",66,1411,9.7,0.476,0.305,0.243,2,7.4,4.7,24.6,1.9,0.4,19.5,14.9,NA,0.2,0.7,0.9,0.031,NA,-2.7,-2,-4.6,-0.9,"tylawson"
"454",260,"Courtney Lee\leeco01","SG",30,"TOT",79,2334,11.5,0.551,0.34,0.185,1.4,8.7,4.9,9.1,1.9,1.1,9.4,14.7,NA,2.1,1.7,3.9,0.08,NA,-0.5,-0.1,-0.6,0.9,"courtneylee"
"455",261,"David Lee\leeda02","PF",32,"TOT",55,903,19.6,0.568,0.003,0.278,12,24.6,18.3,15.5,1.2,2.5,14.9,21.5,NA,1.7,1.4,3,0.161,NA,-0.3,1.7,1.4,0.8,"davidlee"
"456",275,"Shelvin Mack\macksh01","PG",25,"TOT",52,1058,13.6,0.507,0.301,0.147,1.4,12.5,7,30.6,1.7,0.2,17.7,23.3,NA,0.2,1.2,1.3,0.061,NA,-0.5,-0.8,-1.2,0.2,"shelvinmack"
"457",281,"Kevin Martin\martike02","SG",32,"TOT",55,1095,11.5,0.52,0.325,0.411,1.5,10,5.8,8.2,1.2,0.2,9.8,22.6,NA,0.7,0.5,1.2,0.054,NA,-1.4,-3.1,-4.5,-0.7,"kevinmartin"
"458",286,"Ray McCallum\mccalra01","PG",24,"TOT",41,475,9.1,0.449,0.288,0.103,1.9,9.3,5.6,18.5,1.3,1.2,13.6,16.8,NA,-0.2,0.5,0.3,0.034,NA,-2.9,-0.8,-3.8,-0.2,"raymccallum"
"459",295,"Jordan McRae\mcraejo01","PG",24,"TOT",22,195,14.2,0.548,0.282,0.359,2.3,9.2,5.7,20.9,0.7,0.4,14.2,23.9,NA,0.2,0.1,0.4,0.087,NA,-0.9,-3.3,-4.3,-0.1,"jordanmcrae"
"460",302,"Andre Miller\millean02","PG",39,"TOT",39,461,13.4,0.6,0.075,0.302,3.1,9.5,6.4,28.3,1.8,0,23.6,15.4,NA,0.6,0.4,1,0.1,NA,-1.1,-1.8,-2.9,-0.1,"andremiller"
"461",314,"Markieff Morris\morrima02","PF",26,"TOT",64,1629,12.2,0.489,0.216,0.205,4.8,19.3,11.9,12.7,1.7,1.7,14.7,24.2,NA,-1.2,1.7,0.5,0.015,NA,-2.9,0.1,-2.8,-0.3,"markieffmorris"
"462",331,"Steve Novak\novakst01","PF",32,"TOT",10,44,14.4,0.651,0.833,0.056,0,12,6.2,0,0,0,5.1,19.2,NA,0.1,0,0.1,0.121,NA,1.3,-8,-6.6,-0.1,"stevenovak"
"463",363,"Phil Pressey\pressph01","PG",24,"TOT",23,283,10.6,0.433,0.231,0.321,1.1,11.1,6,40.7,3.1,1.1,27,18.7,NA,-0.4,0.3,-0.1,-0.017,NA,-4.8,-1.5,-6.4,-0.3,"philpressey"
"464",374,"Brian Roberts\roberbr01","PG",30,"TOT",51,470,13.8,0.552,0.255,0.285,1.4,8.2,4.8,18.6,1.1,0.3,11,19.8,NA,0.7,0.3,1,0.105,NA,-1.1,-2.8,-3.9,-0.2,"brianroberts"
"465",387,"JaKarr Sampson\sampsja02","SF",22,"TOT",73,1160,8.3,0.504,0.199,0.385,4.2,14,9,6.2,1,2.2,15.9,16.6,NA,-0.5,0.6,0.1,0.006,NA,-4.6,-0.8,-5.4,-1,"jakarrsampson"
"466",401,"Ish Smith\smithis01","PG",27,"TOT",77,2239,14.9,0.465,0.176,0.182,2,13.3,7.5,38.3,1.9,0.8,14.4,23.9,NA,0,1.3,1.3,0.027,NA,-0.6,-1.1,-1.7,0.1,"ishsmith"
"467",404,"Josh Smith\smithjo03","PF",30,"TOT",55,880,10.6,0.439,0.41,0.192,6.4,17.4,11.9,15.9,1.9,4.3,16.9,22.9,NA,-1.2,1.2,0,0,NA,-3.6,1.6,-2,0,"joshsmith"
"468",410,"Lance Stephenson\stephla01","SF",25,"TOT",69,1372,13.5,0.548,0.165,0.234,3.2,15.1,9.1,16.2,1.6,0.6,15.2,20.2,NA,0.9,1.3,2.2,0.076,NA,-1.1,-0.3,-1.4,0.2,"lancestephenson"
"469",411,"Alex Stepheson\stephal01","PF",28,"TOT",8,73,14.8,0.341,0,0.444,28.5,14.5,21.8,4.3,0.7,6,0,19.8,NA,0,0.1,0.1,0.068,NA,-2,-1.1,-3.2,0,"alexstepheson"
"470",412,"Jarnell Stokes\stokeja01","C",22,"TOT",7,18,20,0.595,0,0.4,6.1,18.8,12.6,9.6,2.8,0,0,14.9,NA,0.1,0,0.1,0.209,NA,-0.1,-1,-1,0,"jarnellstokes"
"471",424,"Jason Thompson\thompja02","C",29,"TOT",47,471,14.2,0.558,0.139,0.5,7.9,23.4,15.9,8.5,1.3,3.3,10.2,13.9,NA,0.9,0.7,1.6,0.165,NA,-1.3,1.6,0.3,0.3,"jasonthompson"
"472",427,"Marcus Thornton\thornma01","SG",28,"TOT",61,1109,14.7,0.511,0.498,0.146,3.8,11.3,7.5,12.9,2.1,0.3,8.1,24.4,NA,1,0.7,1.7,0.074,NA,0.7,-2.9,-2.1,0,"marcusthornton"
"473",434,"Beno Udrih\udrihbe01","PG",33,"TOT",44,707,9.5,0.496,0.222,0.101,1.3,10,5.8,24.9,1,0.1,20.4,16.7,NA,-0.1,0.5,0.4,0.029,NA,-2.8,-2,-4.8,-0.5,"benoudrih"
"474",436,"Anderson Varejao\varejan01","C",33,"TOT",53,496,11.1,0.473,0.008,0.403,8.5,22.8,15.8,9.8,1.6,1.6,13.1,15,NA,0.3,0.8,1,0.101,NA,-3.8,1.4,-2.4,0,"andersonvarejao"
"475",449,"Briante Weber\weberbr01","PG",23,"TOT",7,169,8.9,0.38,0.128,0.103,5.2,11.9,8.4,18.6,2.7,1.6,18.1,13.2,NA,-0.2,0.2,0,0.004,NA,-3.6,1.5,-2.1,0,"brianteweber"
"476",450,"Sonny Weems\weemsso01","SG-SF",29,"TOT",43,499,3.7,0.459,0.373,0.136,1.5,10.3,5.8,14.2,1,0.2,26,13.5,NA,-0.7,0.1,-0.5,-0.053,NA,-5.7,-1.8,-7.6,-0.7,"sonnyweems"
